CustomerID,TerritoryID,TotalPurchaseYTD,DateFirstPurchase,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned,CommuteDistance,Age,Bike
11242,7,8748.02,03/23/2003,M,greater than 100000,M,2,4,Partial College,Professional,1,3,5-10 Miles,50,1
11243,10,7110.26,08/24/2001,M,greater than 100000,F,2,3,Partial College,Professional,1,3,0-1 Miles,50,1
11244,10,3775.76,08/15/2001,S,greater than 100000,F,2,3,Bachelors,Management,0,3,0-1 Miles,50,1
11245,8,10575.36,03/29/2002,M,greater than 100000,M,3,4,High School,Professional,0,4,5-10 Miles,51,1
11246,8,7200.34,04/05/2002,M,greater than 100000,F,3,4,High School,Professional,0,4,5-10 Miles,51,1
11247,10,7123.56,08/21/2001,S,greater than 100000,F,3,4,Partial College,Professional,0,3,0-1 Miles,51,1
11248,7,33.48,01/15/2004,M,greater than 100000,M,3,4,Partial College,Professional,1,4,10+ Miles,52,0
11249,8,9880.28,04/11/2002,M,greater than 100000,F,3,4,Partial College,Professional,1,3,0-1 Miles,52,1
11250,10,7091.76,09/17/2001,M,greater than 100000,F,3,4,High School,Professional,1,2,5-10 Miles,52,1
11251,6,2309.97,04/20/2004,S,25001-50000,M,4,0,High School,Professional,0,2,5-10 Miles,75,1
11252,4,3107.29,02/14/2002,S,75001-100000,M,3,0,Graduate Degree,Management,1,1,2-5 Miles,75,1
11253,6,694.32,09/02/2003,M,50001-75000,M,2,0,Graduate Degree,Management,1,2,1-2 Miles,74,0
11254,1,168.93,05/26/2004,M,50001-75000,M,4,0,Graduate Degree,Management,1,2,5-10 Miles,74,0
11255,1,78.97,08/27/2003,M,50001-75000,M,4,0,Graduate Degree,Management,1,2,5-10 Miles,74,0
11256,1,46.27,10/17/2003,M,50001-75000,F,4,0,Graduate Degree,Management,1,2,5-10 Miles,74,0
11257,4,6675.09,02/24/2002,S,greater than 100000,F,1,2,Graduate Degree,Management,1,4,2-5 Miles,74,1
11258,4,41.28,11/22/2003,M,greater than 100000,M,1,2,Graduate Degree,Management,1,4,2-5 Miles,74,0
11259,1,6650.6,03/07/2002,M,75001-100000,F,4,1,Partial College,Professional,1,4,2-5 Miles,42,1
11260,4,46.27,08/09/2003,M,greater than 100000,F,2,2,Bachelors,Management,1,3,2-5 Miles,42,0
11261,4,5908.25,03/30/2002,M,greater than 100000,F,1,2,Graduate Degree,Management,1,1,0-1 Miles,42,1
11262,6,1076.83,08/31/2003,M,75001-100000,F,4,3,Bachelors,Management,1,0,0-1 Miles,43,0
11263,1,3175.79,03/01/2002,M,75001-100000,F,5,5,Partial College,Professional,1,3,2-5 Miles,43,1
11264,1,3132.28,07/06/2003,S,75001-100000,M,5,5,Partial College,Professional,0,3,0-1 Miles,43,1
11265,1,2316.97,07/07/2003,M,75001-100000,F,5,5,Partial College,Professional,1,3,0-1 Miles,43,1
11266,1,2343.96,03/13/2002,S,75001-100000,F,0,0,Partial College,Professional,0,1,5-10 Miles,43,1
11267,4,5888.24,03/20/2002,S,greater than 100000,M,4,2,Partial College,Professional,1,4,2-5 Miles,43,1
11268,4,95.96,11/30/2003,M,greater than 100000,F,2,2,Graduate Degree,Management,1,2,1-2 Miles,43,0
11269,4,37.29,02/23/2004,M,greater than 100000,M,2,2,Graduate Degree,Management,1,2,0-1 Miles,43,0
11270,4,2405.95,03/13/2002,M,greater than 100000,M,2,2,Graduate Degree,Management,1,3,0-1 Miles,43,1
11271,4,2394.97,03/30/2002,S,greater than 100000,F,2,0,Bachelors,Management,0,4,1-2 Miles,43,1
11272,4,5920.24,03/22/2002,S,50001-75000,F,4,3,Partial College,Professional,1,0,5-10 Miles,51,1
11273,4,238.24,11/15/2003,M,75001-100000,M,2,1,Partial College,Professional,1,0,10+ Miles,51,0
11274,1,2309.97,03/01/2002,M,25001-50000,M,2,0,Graduate Degree,Management,1,2,5-10 Miles,73,1
11275,4,5920.24,03/02/2002,M,75001-100000,F,4,0,Graduate Degree,Management,1,2,0-1 Miles,73,1
11276,6,953.33,08/02/2003,M,75001-100000,F,4,3,Partial College,Professional,1,2,2-5 Miles,44,0
11277,6,1371.49,08/06/2003,M,75001-100000,M,4,3,Partial College,Professional,1,2,0-1 Miles,44,0
11278,1,2329.98,03/19/2002,S,75001-100000,M,0,0,Partial College,Professional,0,1,10+ Miles,44,1
11279,1,42.28,09/04/2003,M,75001-100000,F,0,0,Partial College,Professional,1,1,10+ Miles,44,0
11280,1,42.28,01/02/2004,M,75001-100000,M,0,0,Partial College,Professional,1,1,10+ Miles,44,0
11281,4,5913.24,03/16/2002,S,greater than 100000,F,4,2,Bachelors,Management,1,4,5-10 Miles,44,1
11282,1,2420.46,03/03/2002,M,75001-100000,M,5,4,Partial College,Professional,1,4,1-2 Miles,45,1
11283,4,42.28,11/30/2003,M,greater than 100000,M,1,3,Bachelors,Management,1,2,1-2 Miles,45,0
11284,4,47.53,08/10/2003,M,greater than 100000,F,1,3,Bachelors,Management,1,2,1-2 Miles,45,0
11285,4,64.26,01/28/2004,M,greater than 100000,M,1,3,Partial College,Professional,0,4,2-5 Miles,45,0
11286,4,2375.95,03/24/2002,M,greater than 100000,M,0,0,Graduate Degree,Management,1,4,2-5 Miles,45,1
11287,6,1158.08,08/02/2003,M,50001-75000,M,5,4,Partial College,Professional,0,3,5-10 Miles,46,0
11288,4,74.98,09/06/2003,M,greater than 100000,F,1,3,Bachelors,Management,1,3,2-5 Miles,46,0
11289,4,2327.21,03/11/2002,M,greater than 100000,F,1,3,Bachelors,Management,1,1,0-1 Miles,46,1
11290,4,5898.26,03/23/2002,M,greater than 100000,F,1,3,Bachelors,Management,1,3,2-5 Miles,46,1
11291,4,2294.99,03/07/2002,M,greater than 100000,F,1,3,Bachelors,Management,1,3,2-5 Miles,46,1
11292,4,5900.23,03/18/2002,S,greater than 100000,M,1,2,Partial College,Professional,0,3,0-1 Miles,46,1
11293,1,50.23,08/28/2003,S,50001-75000,M,2,0,High School,Professional,0,2,1-2 Miles,52,0
11294,1,37.29,03/28/2004,M,50001-75000,M,2,0,High School,Professional,0,2,1-2 Miles,52,0
11295,4,2479.98,03/28/2002,S,75001-100000,F,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,53,1
11296,1,5895.24,03/04/2002,S,25001-50000,F,2,0,Graduate Degree,Management,1,2,5-10 Miles,72,1
11297,4,5913.25,03/29/2002,S,50001-75000,M,4,0,Graduate Degree,Management,1,2,5-10 Miles,72,1
11298,4,5912.24,03/15/2002,M,50001-75000,M,4,0,Graduate Degree,Management,1,2,1-2 Miles,72,1
11299,4,2436.97,03/29/2002,M,50001-75000,M,4,0,Graduate Degree,Management,1,2,1-2 Miles,71,1
11300,6,1437.02,08/04/2003,M,75001-100000,M,5,4,Partial College,Professional,0,3,1-2 Miles,47,0
11301,1,128.97,12/11/2003,M,75001-100000,M,5,4,Partial College,Professional,1,4,5-10 Miles,47,0
11302,1,5930.24,03/09/2002,S,75001-100000,M,4,3,High School,Professional,0,3,1-2 Miles,47,1
11303,1,2297.28,03/05/2002,S,75001-100000,F,4,3,High School,Professional,0,3,1-2 Miles,47,1
11304,1,114.26,09/21/2003,M,75001-100000,F,0,3,Partial College,Professional,1,0,5-10 Miles,47,0
11305,4,74.98,09/26/2003,M,greater than 100000,M,3,3,Partial College,Professional,0,4,2-5 Miles,47,0
11306,4,7.28,01/01/2004,M,greater than 100000,M,3,3,Partial College,Professional,0,4,2-5 Miles,47,0
11307,4,2385.95,03/07/2002,M,75001-100000,M,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,53,1
11308,1,59.27,03/10/2004,M,50001-75000,M,2,0,High School,Professional,0,2,1-2 Miles,53,0
11309,1,39.99,01/10/2004,S,50001-75000,F,2,0,High School,Professional,1,2,5-10 Miles,53,0
11310,4,74.98,02/13/2004,S,50001-75000,F,3,0,Graduate Degree,Management,1,2,5-10 Miles,54,0
11311,1,42.28,10/20/2003,S,50001-75000,F,3,0,Graduate Degree,Management,0,2,1-2 Miles,54,0
11312,1,7.28,11/18/2003,S,50001-75000,F,3,0,Graduate Degree,Management,1,2,5-10 Miles,54,0
11313,1,42.28,11/08/2003,S,50001-75000,M,3,0,Graduate Degree,Management,1,2,5-10 Miles,54,0
11314,1,45.24,08/29/2003,S,50001-75000,F,3,0,Graduate Degree,Management,0,2,1-2 Miles,54,0
11315,1,39.99,11/21/2003,S,50001-75000,F,3,0,Graduate Degree,Management,0,2,1-2 Miles,54,0
11316,6,2294.99,07/16/2003,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,5-10 Miles,54,1
11317,1,2294.99,03/04/2002,S,25001-50000,F,3,0,Partial College,Professional,0,2,5-10 Miles,55,1
11318,1,42.28,04/19/2004,S,25001-50000,F,3,0,Partial College,Professional,0,2,1-2 Miles,55,0
11319,4,5895.24,03/12/2002,M,50001-75000,F,4,0,Graduate Degree,Management,0,2,1-2 Miles,70,1
11320,4,69.92,12/17/2003,M,75001-100000,F,4,0,Graduate Degree,Management,1,2,5-10 Miles,70,0
11321,1,35,08/27/2003,M,75001-100000,M,5,0,Bachelors,Management,1,2,5-10 Miles,69,0
11322,1,42.28,09/25/2003,M,75001-100000,F,5,0,Bachelors,Management,1,2,5-10 Miles,69,0
11323,4,5915.54,03/13/2002,S,greater than 100000,M,2,4,Graduate Degree,Management,1,3,5-10 Miles,69,1
11324,4,5895.24,03/29/2002,M,75001-100000,M,5,0,Bachelors,Management,1,2,1-2 Miles,68,1
11325,1,2465.93,03/22/2002,S,75001-100000,M,5,0,Bachelors,Management,1,2,5-10 Miles,68,1
11326,4,5913.25,03/18/2002,M,greater than 100000,M,2,3,Bachelors,Management,1,4,0-1 Miles,68,1
11327,4,5913.25,03/29/2002,M,75001-100000,M,5,0,Bachelors,Management,1,2,5-10 Miles,67,1
11328,6,2398.05,07/09/2003,M,75001-100000,M,5,0,Bachelors,Management,1,2,5-10 Miles,67,1
11329,4,3578.27,03/28/2002,S,75001-100000,M,5,0,Bachelors,Management,1,2,5-10 Miles,67,1
11330,6,1101.36,08/16/2003,M,greater than 100000,M,2,4,Graduate Degree,Management,1,1,2-5 Miles,67,0
11331,6,1294.32,08/11/2003,M,75001-100000,F,4,4,Partial College,Skilled Manual,1,2,1-2 Miles,39,0
11332,8,2354.98,04/17/2002,S,0-25000,F,1,0,Graduate Degree,Manual,1,0,0-1 Miles,45,1
11333,10,8161.02,09/21/2001,M,0-25000,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,45,1
11334,10,8119.03,09/04/2001,M,0-25000,F,1,0,Bachelors,Manual,1,0,0-1 Miles,46,1
11335,8,5741.96,04/25/2002,M,0-25000,F,1,0,Bachelors,Manual,1,0,0-1 Miles,46,1
11336,7,4406.39,03/31/2003,M,0-25000,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,45,1
11337,10,8153.01,09/09/2001,M,0-25000,M,1,0,Bachelors,Manual,1,0,0-1 Miles,46,1
11338,8,5709.96,04/13/2002,M,0-25000,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,46,1
11339,7,4344.09,04/10/2003,S,0-25000,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,46,1
11340,7,4359.07,04/30/2003,M,0-25000,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,71,1
11341,10,8157.01,10/12/2001,M,0-25000,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,71,1
11342,7,13.98,01/13/2004,M,25001-50000,M,5,0,Graduate Degree,Clerical,1,0,0-1 Miles,45,0
11343,10,8187,10/05/2001,M,0-25000,M,1,0,Bachelors,Manual,1,0,0-1 Miles,49,1
11344,10,4719.82,11/13/2001,M,0-25000,F,1,0,Partial College,Manual,1,0,0-1 Miles,50,1
11345,7,2354.9918,04/25/2003,S,0-25000,F,1,0,Partial College,Manual,1,0,0-1 Miles,50,1
11346,7,4494.06,04/04/2003,S,0-25000,F,2,0,Partial College,Manual,1,1,0-1 Miles,52,1
11347,8,8.99,09/17/2003,M,0-25000,M,2,0,Partial College,Manual,1,1,0-1 Miles,52,0
11348,8,13.98,10/02/2003,M,0-25000,M,2,0,Partial College,Manual,1,1,0-1 Miles,52,0
11349,8,13.98,07/16/2004,M,0-25000,F,2,0,Partial College,Manual,1,1,2-5 Miles,53,0
11350,10,13.98,08/09/2003,M,25001-50000,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,70,0
11351,10,8063.04,12/13/2001,S,0-25000,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,68,1
11352,7,8.99,11/02/2003,M,0-25000,M,2,0,Partial College,Manual,1,1,0-1 Miles,67,0
11353,10,8068.03,12/13/2001,S,25001-50000,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,66,1
11354,8,13.98,06/05/2004,M,0-25000,F,1,0,Partial College,Manual,1,0,0-1 Miles,65,0
11355,10,4.99,03/29/2004,M,25001-50000,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,65,0
11356,9,5034.3,11/10/2001,S,0-25000,M,0,0,Partial College,Manual,0,1,2-5 Miles,27,1
11357,9,4908.81,12/19/2001,S,0-25000,M,0,0,Partial College,Manual,0,1,2-5 Miles,28,1
11358,9,4964.79,12/29/2001,S,0-25000,F,0,0,Partial College,Manual,0,1,0-1 Miles,29,1
11359,9,1585.08,12/14/2001,S,0-25000,M,0,0,Partial College,Manual,0,1,0-1 Miles,29,1
11360,9,1625.81,12/28/2001,S,0-25000,M,0,0,Partial College,Manual,1,1,2-5 Miles,29,1
11361,9,79.97,04/03/2004,M,0-25000,F,0,0,High School,Manual,1,2,0-1 Miles,30,0
11362,9,27.28,09/30/2003,M,0-25000,M,0,0,High School,Manual,0,2,0-1 Miles,30,0
11363,9,4293.46,12/09/2001,S,0-25000,M,0,0,High School,Manual,0,2,0-1 Miles,30,1
11364,9,4886.83,12/08/2001,S,0-25000,F,1,1,High School,Manual,0,0,2-5 Miles,28,1
11365,9,4970.8,12/01/2001,S,0-25000,F,1,1,High School,Manual,0,0,1-2 Miles,28,1
11366,9,74.98,12/26/2003,M,0-25000,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,28,0
11367,9,83.97,01/08/2004,M,0-25000,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,28,0
11368,9,5052.25,12/25/2001,S,0-25000,M,1,1,High School,Manual,0,0,1-2 Miles,29,1
11369,9,83.97,01/06/2004,M,0-25000,F,0,0,Bachelors,Clerical,0,0,0-1 Miles,29,0
11370,9,74.98,01/14/2004,M,0-25000,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,29,0
11371,9,49.99,05/10/2004,M,0-25000,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,29,0
11372,9,4895.82,12/08/2001,S,0-25000,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,29,1
11373,8,13.98,02/28/2004,M,25001-50000,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,64,0
11374,8,33.98,10/17/2003,S,25001-50000,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,64,0
11375,10,8.99,04/19/2004,M,25001-50000,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,64,0
11376,10,24.49,04/17/2004,S,25001-50000,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,64,0
11377,8,33.98,09/01/2003,M,25001-50000,M,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,46,0
11378,7,2364.9704,04/20/2003,S,0-25000,F,1,1,High School,Manual,0,1,2-5 Miles,47,1
11379,7,4391.07,04/05/2003,M,0-25000,M,1,1,High School,Manual,1,1,2-5 Miles,48,1
11380,8,2437.92,04/13/2002,S,0-25000,M,2,0,Partial College,Manual,1,1,1-2 Miles,48,1
11381,10,4761.03,12/13/2001,M,0-25000,F,2,0,Partial College,Manual,1,1,2-5 Miles,48,1
11382,7,2294.9918,05/07/2003,M,0-25000,M,2,0,Partial College,Manual,1,1,2-5 Miles,49,1
11383,7,13.98,07/04/2004,M,25001-50000,F,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,47,0
11384,7,13.98,02/03/2004,M,25001-50000,F,3,0,Bachelors,Clerical,1,0,0-1 Miles,47,0
11385,10,8.99,01/07/2004,S,25001-50000,M,3,0,Bachelors,Clerical,1,0,0-1 Miles,47,0
11386,8,33.98,05/05/2004,M,25001-50000,F,3,0,Bachelors,Clerical,1,0,0-1 Miles,47,0
11387,10,6953.81,01/26/2002,S,25001-50000,F,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,48,1
11388,10,3611.76,01/03/2002,M,25001-50000,M,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,48,1
11389,8,33.98,05/20/2004,S,0-25000,M,1,1,High School,Manual,0,1,2-5 Miles,37,0
11390,7,13.98,05/10/2004,S,0-25000,F,1,1,High School,Manual,0,1,2-5 Miles,37,0
11391,8,28.99,04/28/2004,S,0-25000,F,2,2,High School,Manual,1,0,0-1 Miles,37,0
11392,8,0,09/30/2003,S,0-25000,M,2,2,High School,Manual,1,0,0-1 Miles,37,0
11393,7,4.99,01/17/2004,S,0-25000,M,2,2,High School,Manual,1,0,0-1 Miles,38,0
11394,10,8126.98,01/04/2002,S,0-25000,M,2,2,High School,Manual,1,0,0-1 Miles,38,1
11395,8,5719.98,05/17/2002,S,25001-50000,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,37,1
11396,8,0,04/28/2004,M,0-25000,M,2,2,High School,Manual,0,1,0-1 Miles,38,0
11397,7,13.98,01/08/2004,S,0-25000,F,0,0,Partial College,Manual,0,1,0-1 Miles,38,0
11398,10,5819.05,01/03/2002,S,25001-50000,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,38,1
11399,7,8.99,10/15/2003,S,25001-50000,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,38,0
11400,10,6958.79,01/15/2002,S,25001-50000,M,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,38,1
11401,7,2949.4504,05/01/2003,M,25001-50000,F,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,38,1
11402,7,5050.34,05/11/2003,M,25001-50000,F,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,38,1
11403,7,4979.15,05/01/2003,S,25001-50000,F,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,38,1
11404,8,28.99,08/14/2003,S,0-25000,F,3,0,Partial College,Manual,0,2,0-1 Miles,55,0
11405,8,0,10/02/2003,S,0-25000,F,3,0,Partial College,Manual,0,2,0-1 Miles,55,0
11406,7,2365.9418,05/08/2003,M,0-25000,F,2,0,Partial College,Manual,1,1,2-5 Miles,55,1
11407,8,0,12/25/2003,M,0-25000,M,2,0,Partial College,Manual,1,1,0-1 Miles,55,0
11408,10,25.48,09/06/2003,M,0-25000,M,2,1,High School,Manual,0,2,0-1 Miles,54,0
11409,7,2394.9718,05/21/2003,S,0-25000,F,2,2,High School,Manual,1,1,0-1 Miles,39,1
11410,7,4414.08,05/17/2003,M,0-25000,M,1,1,Partial College,Manual,1,0,2-5 Miles,39,1
11411,8,13.98,02/05/2004,M,75001-100000,M,3,2,Partial College,Professional,0,1,2-5 Miles,53,0
11412,8,9870.97,05/08/2002,S,75001-100000,F,4,2,Partial College,Professional,1,1,10+ Miles,53,1
11413,10,3789.76,02/10/2002,M,75001-100000,F,4,2,Partial College,Professional,0,1,2-5 Miles,53,1
11414,10,7182.78,02/13/2002,S,75001-100000,M,4,2,Partial College,Professional,1,1,10+ Miles,53,1
11415,8,4.99,02/17/2004,S,75001-100000,M,5,0,Partial College,Professional,0,2,10+ Miles,63,0
11416,7,2878.9618,05/11/2003,M,50001-75000,F,3,1,Partial High School,Skilled Manual,1,4,2-5 Miles,62,1
11417,7,11213.47,05/08/2003,M,50001-75000,F,5,1,High School,Professional,1,2,10+ Miles,62,1
11418,8,4.99,06/19/2004,S,75001-100000,M,5,0,Partial College,Professional,0,2,10+ Miles,62,0
11419,10,196.76,09/13/2003,M,greater than 100000,M,3,4,Graduate Degree,Management,1,4,0-1 Miles,62,0
11420,7,10660.78,05/05/2003,M,75001-100000,M,2,3,Bachelors,Management,1,4,10+ Miles,61,1
11421,8,7395.97,05/06/2002,M,greater than 100000,F,3,4,Bachelors,Management,1,4,5-10 Miles,61,1
11422,10,3675.28,02/22/2002,M,greater than 100000,M,4,4,Bachelors,Management,1,3,5-10 Miles,61,1
11423,8,9869.98,06/12/2002,M,75001-100000,F,4,2,Partial College,Professional,0,1,2-5 Miles,53,1
11424,8,34.99,10/23/2003,M,75001-100000,F,4,2,Partial College,Professional,1,2,10+ Miles,54,0
11425,7,8479.5318,05/26/2003,M,75001-100000,F,4,2,High School,Professional,1,2,10+ Miles,53,1
11426,8,0,10/11/2003,M,greater than 100000,M,3,4,Bachelors,Management,1,4,10+ Miles,54,0
11427,8,9883,06/22/2002,M,greater than 100000,F,2,5,Partial College,Professional,1,2,10+ Miles,54,1
11428,8,9900.27,06/07/2002,S,greater than 100000,F,2,5,Bachelors,Management,1,2,10+ Miles,54,1
11429,7,10414.39,06/17/2003,M,75001-100000,M,4,1,Partial College,Professional,1,2,10+ Miles,55,1
11430,8,34.99,09/20/2003,M,75001-100000,F,4,1,High School,Professional,1,2,10+ Miles,55,0
11431,8,9903.99,06/23/2002,M,greater than 100000,M,4,5,Partial College,Professional,1,2,10+ Miles,55,1
11432,7,7258.7804,06/13/2003,M,75001-100000,F,4,2,High School,Professional,1,2,10+ Miles,56,1
11433,7,12900.68,06/05/2003,M,75001-100000,M,5,2,High School,Professional,0,2,2-5 Miles,56,1
11434,10,35.47,12/17/2003,M,greater than 100000,M,5,5,Partial College,Professional,1,4,0-1 Miles,56,0
11435,8,0,07/07/2004,S,75001-100000,F,3,4,Partial College,Management,1,4,10+ Miles,57,0
11436,10,27.77,11/23/2003,M,greater than 100000,F,3,5,Partial College,Management,0,4,10+ Miles,57,0
11437,7,0,06/21/2004,M,75001-100000,M,4,1,High School,Management,1,3,10+ Miles,58,0
11438,8,0,08/09/2003,M,greater than 100000,F,4,5,High School,Management,1,4,0-1 Miles,58,0
11439,7,10417.7504,06/02/2003,M,75001-100000,F,4,1,High School,Management,0,3,5-10 Miles,59,1
11440,7,53.99,09/28/2003,M,75001-100000,M,5,0,Partial High School,Skilled Manual,0,2,5-10 Miles,60,0
11441,7,8.99,07/11/2004,M,75001-100000,F,5,0,Partial High School,Skilled Manual,0,2,5-10 Miles,60,0
11442,7,0,04/01/2004,M,75001-100000,M,5,0,Partial High School,Skilled Manual,1,2,10+ Miles,60,0
11443,9,4860.01,12/08/2001,S,50001-75000,F,0,0,Bachelors,Professional,0,4,2-5 Miles,31,1
11444,9,4761.03,12/02/2001,M,50001-75000,F,0,0,Bachelors,Professional,1,3,10+ Miles,31,1
11445,9,4698.04,12/07/2001,S,50001-75000,F,0,0,Bachelors,Professional,0,3,10+ Miles,33,1
11446,9,4837.02,12/19/2001,S,50001-75000,F,0,0,Bachelors,Professional,0,3,10+ Miles,33,1
11447,9,8073.03,12/29/2001,M,50001-75000,F,0,0,Bachelors,Professional,1,4,10+ Miles,33,1
11448,9,4757.02,12/17/2001,S,75001-100000,M,0,0,Bachelors,Professional,1,3,10+ Miles,32,1
11449,9,8128.03,12/20/2001,M,75001-100000,M,0,0,Bachelors,Professional,1,3,10+ Miles,32,1
11450,9,4798.27,12/30/2001,S,greater than 100000,M,4,5,High School,Management,1,4,0-1 Miles,32,1
11451,9,8214.5,01/29/2002,S,50001-75000,M,0,0,Bachelors,Professional,0,4,10+ Miles,33,1
11452,9,8174.05,01/11/2002,S,75001-100000,F,0,0,Bachelors,Professional,0,3,10+ Miles,34,1
11453,9,8169.03,01/15/2002,S,75001-100000,M,0,0,Bachelors,Professional,0,3,10+ Miles,34,1
11454,9,4714.05,01/31/2002,S,75001-100000,F,0,0,Bachelors,Professional,0,3,10+ Miles,33,1
11455,9,4767.04,01/01/2002,M,75001-100000,M,0,5,High School,Management,1,2,10+ Miles,33,1
11456,9,8199.97,01/17/2002,M,greater than 100000,M,5,5,Partial High School,Professional,1,4,10+ Miles,33,1
11457,9,8186.99,01/17/2002,M,75001-100000,F,0,0,Bachelors,Professional,1,3,10+ Miles,34,1
11458,9,87.9,10/01/2003,M,75001-100000,F,0,5,High School,Management,1,2,10+ Miles,34,0
11459,9,8106.34,01/27/2002,S,75001-100000,F,0,0,Bachelors,Professional,0,3,10+ Miles,35,1
11460,9,4737.53,01/21/2002,S,75001-100000,M,0,0,Bachelors,Professional,0,3,10+ Miles,35,1
11461,9,5794.05,01/31/2002,S,75001-100000,M,0,0,Bachelors,Professional,0,3,10+ Miles,35,1
11462,9,8114.04,01/16/2002,M,greater than 100000,F,0,5,High School,Management,1,4,10+ Miles,35,1
11463,9,22.93,09/06/2003,M,greater than 100000,F,0,5,High School,Management,0,4,10+ Miles,35,0
11464,9,4753.52,01/22/2002,M,75001-100000,M,0,0,Bachelors,Professional,1,4,10+ Miles,36,1
11465,9,5838.05,01/14/2002,M,75001-100000,M,0,0,Bachelors,Professional,0,4,10+ Miles,36,1
11466,9,82.24,11/23/2003,M,greater than 100000,M,0,5,Partial High School,Management,1,4,10+ Miles,36,0
11467,9,47.92,02/01/2004,M,greater than 100000,M,1,5,Graduate Degree,Management,1,4,0-1 Miles,38,0
11468,10,3584.83,02/08/2002,M,25001-50000,F,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,32,1
11469,10,21.49,02/10/2004,S,0-25000,M,0,0,Partial High School,Manual,0,2,1-2 Miles,34,0
11470,8,2294.9918,07/25/2002,S,0-25000,M,0,0,Partial High School,Manual,0,2,0-1 Miles,34,1
11471,7,0,11/18/2003,S,25001-50000,F,0,0,Partial College,Clerical,1,1,2-5 Miles,34,0
11472,9,4765.83,01/26/2002,S,50001-75000,M,3,2,Bachelors,Professional,1,2,5-10 Miles,44,1
11473,7,8.99,12/04/2003,S,0-25000,F,0,0,Partial High School,Manual,0,2,1-2 Miles,27,0
11474,10,25.48,03/29/2004,S,0-25000,M,0,0,Partial High School,Manual,1,2,1-2 Miles,27,0
11475,10,60.47,10/25/2003,S,25001-50000,M,0,0,High School,Manual,0,1,1-2 Miles,29,0
11476,10,0,05/04/2004,M,25001-50000,F,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,33,0
11477,8,0,03/28/2004,S,25001-50000,M,0,0,High School,Manual,0,1,1-2 Miles,34,0
11478,7,0,10/21/2003,S,25001-50000,M,0,0,High School,Manual,0,1,2-5 Miles,34,0
11479,7,2899.1904,06/08/2003,M,25001-50000,M,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,34,1
11480,7,2863.9404,06/28/2003,M,25001-50000,F,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,34,1
11481,8,2928.9518,07/30/2002,M,25001-50000,F,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,34,1
11482,10,8108.04,03/11/2002,S,25001-50000,F,0,0,High School,Manual,0,1,1-2 Miles,35,1
11483,7,2894.9704,06/25/2003,M,25001-50000,M,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,35,1
11484,8,4950.39,07/05/2002,S,25001-50000,M,2,2,Partial College,Clerical,1,0,0-1 Miles,35,1
